weight,latitude,longitude
31,57.7522224,11.9248387
31,57.751111,11.9223224
31,57.7519256,11.9187352
31,57.7526102,11.919651
31,57.751051,11.9231464
31,57.7530426,11.921907
31,57.7528872,11.9217826
31,57.7529022,11.9236845
31,57.7529022,11.9236845
31,57.7536045,11.9223802
31,57.751051,11.9231464
32,57.7523555,11.9210947
32,57.7523555,11.9210947
32,57.7522224,11.9248387
32,57.7509515,11.9222
32,57.7533652,11.9230302
32,57.7515305,11.9192662
32,57.7523844,11.924966
32,57.7524532,11.919531
32,57.751111,11.9223224
32,57.7519256,11.9187352
32,57.7529022,11.9236845
31,57.7522224,11.9248387
31,57.7530703,11.9201994
31,57.7527195,11.9243849
31,57.7512237,11.9198647
31,57.7538992,11.9209492
31,57.7530426,11.921907
33,57.7527195,11.9243849
33,57.7535201,11.9231494
33,57.7512897,11.9241902
33,57.7532302,11.9203253
33,57.7528872,11.9217826
33,57.7519677,11.9206081
33,57.7525146,11.9212186
33,57.753741,11.9208268
32,57.7518086,11.920484
32,57.7528872,11.9217826
32,57.7527195,11.9243849
32,57.753741,11.9208268
32,57.7527195,11.9243849
32,57.7536753,11.9216075
32,57.7522224,11.9248387
32,57.7530703,11.9201994
32,57.753741,11.9208268
32,57.7533652,11.9230302
34,57.7527195,11.9243849
34,57.7516916,11.9193896
34,57.7513841,11.9199854
34,57.7509757,11.9213435
34,57.7515305,11.9192662
34,57.7512897,11.9241902
34,57.7511298,11.9240662
34,57.7528872,11.9217826
34,57.7529022,11.9236845
34,57.7512237,11.9198647
34,57.7536045,11.9223802
34,57.7537585,11.9225002
34,57.7525604,11.9242614
34,57.7522224,11.9248387
33,57.7527195,11.9243849
33,57.7511298,11.9240662
33,57.7512237,11.9198647
33,57.7522224,11.9248387
33,57.7512109,11.9232681
33,57.753741,11.9208268
35,57.7538992,11.9209492
35,57.7512237,11.9198647
35,57.7529022,11.9236845
35,57.7530426,11.921907
35,57.7522224,11.9248387
35,57.7511352,11.921466
35,57.7523844,11.924966
35,57.751051,11.9231464
35,57.751183,11.9249679
35,57.7509757,11.9213435
35,57.7532302,11.9203253
35,57.7509938,11.9205187
34,57.7519256,11.9187352
34,57.7526102,11.919651
34,57.7525146,11.9212186
34,57.7518086,11.920484
36,57.7511352,11.921466
36,57.751111,11.9223224
36,57.7511298,11.9240662
36,57.7527195,11.9243849
36,57.7512237,11.9198647
35,57.7518086,11.920484
35,57.7519256,11.9187352
35,57.7519256,11.9187352
35,57.7525604,11.9242614
35,57.7525604,11.9242614
35,57.7528872,11.9217826
35,57.7526102,11.919651
35,57.7509938,11.9205187
35,57.7523555,11.9210947
37,57.7512109,11.9232681
37,57.7536753,11.9216075
37,57.7516916,11.9193896
37,57.7533652,11.9230302
36,57.7524532,11.919531
36,57.7530613,11.9238061
36,57.7515305,11.9192662
36,57.7530703,11.9201994
36,57.7512109,11.9232681
36,57.7530703,11.9201994
36,57.7526102,11.919651
36,57.7533652,11.9230302
36,57.7530613,11.9238061
36,57.7520847,11.9188566
37,57.7509938,11.9205187
37,57.7519677,11.9206081
37,57.753741,11.9208268
37,57.7515305,11.9192662
37,57.7512237,11.9198647
37,57.7512897,11.9241902
37,57.7535201,11.9231494
39,57.7509515,11.9222
39,57.751111,11.9223224
39,57.7538301,11.9217259
39,57.7513412,11.9250896
39,57.753741,11.9208268
39,57.7522224,11.9248387
39,57.7518086,11.920484
39,57.7509515,11.9222
39,57.751051,11.9231464
39,57.7511352,11.921466
39,57.7522224,11.9248387
39,57.751051,11.9231464
39,57.7516916,11.9193896
39,57.751183,11.9249679
39,57.7511352,11.921466
38,57.7512237,11.9198647
38,57.7509938,11.9205187
38,57.7516916,11.9193896
38,57.7536045,11.9223802
40,57.7511352,11.921466
40,57.7530703,11.9201994
40,57.7522224,11.9248387
40,57.7530426,11.921907
40,57.7530703,11.9201994
40,57.7525146,11.9212186
40,57.751111,11.9223224
40,57.7515305,11.9192662
40,57.7530613,11.9238061
39,57.7518086,11.920484
39,57.751111,11.9223224
39,57.7528872,11.9217826
39,57.751183,11.9249679
39,57.7518086,11.920484
39,57.7516916,11.9193896
39,57.7516916,11.9193896
39,57.7513412,11.9250896
39,57.7522224,11.9248387
39,57.7524532,11.919531
41,57.7532302,11.9203253
41,57.7509757,11.9213435
41,57.7515305,11.9192662
41,57.7538301,11.9217259
41,57.7512897,11.9241902
40,57.7527195,11.9243849
40,57.7515305,11.9192662
40,57.7509757,11.9213435
40,57.7511352,11.921466
40,57.7512897,11.9241902
40,57.7532302,11.9203253
40,57.7512897,11.9241902
40,57.7512109,11.9232681
40,57.7519677,11.9206081
42,57.7512897,11.9241902
42,57.7528872,11.9217826
42,57.7511298,11.9240662
42,57.7509515,11.9222
42,57.7538992,11.9209492
42,57.7530613,11.9238061
41,57.7509515,11.9222
41,57.7513412,11.9250896
41,57.7512109,11.9232681
41,57.7536753,11.9216075
41,57.7512237,11.9198647
41,57.7518086,11.920484
41,57.7538992,11.9209492
41,57.7526102,11.919651
41,57.7525146,11.9212186
41,57.7538992,11.9209492
42,57.751051,11.9231464
42,57.7536753,11.9216075
42,57.7515305,11.9192662
42,57.7523844,11.924966
42,57.751111,11.9223224
42,57.7525146,11.9212186
42,57.7512109,11.9232681
44,57.7537585,11.9225002
44,57.7512237,11.9198647
44,57.7519677,11.9206081
43,57.7511298,11.9240662
43,57.7516916,11.9193896
43,57.7527195,11.9243849
43,57.7509757,11.9213435
43,57.751111,11.9223224
43,57.7525604,11.9242614
45,57.7516916,11.9193896
45,57.7513412,11.9250896
45,57.7511298,11.9240662
45,57.7525604,11.9242614
44,57.7528872,11.9217826
44,57.7524532,11.919531
44,57.7509757,11.9213435
44,57.7525146,11.9212186
44,57.7520847,11.9188566
44,57.7522224,11.9248387
44,57.7529022,11.9236845
44,57.7532302,11.9203253
44,57.7519677,11.9206081
47,57.7511298,11.9240662
47,57.7522224,11.9248387
47,57.7523555,11.9210947
47,57.7512109,11.9232681
47,57.7518086,11.920484
47,57.7511533,11.9206405
47,57.7513841,11.9199854
47,57.7509515,11.9222
47,57.7538992,11.9209492
47,57.7526102,11.919651
47,57.7509757,11.9213435
46,57.7511533,11.9206405
46,57.7509757,11.9213435
46,57.751051,11.9231464
46,57.7538301,11.9217259
46,57.7512109,11.9232681
46,57.7530703,11.9201994
46,57.7538301,11.9217259
48,57.751051,11.9231464
48,57.7527195,11.9243849
48,57.751051,11.9231464
48,57.751111,11.9223224
48,57.751111,11.9223224
48,57.7512109,11.9232681
48,57.7512237,11.9198647
48,57.7528872,11.9217826
48,57.7516916,11.9193896
50,57.7533652,11.9230302
50,57.7536753,11.9216075
50,57.7515305,11.9192662
49,57.7533652,11.9230302
49,57.7509938,11.9205187
49,57.7526102,11.919651
49,57.7523844,11.924966
49,57.7511298,11.9240662
49,57.751183,11.9249679
49,57.7527195,11.9243849
49,57.7529022,11.9236845
49,57.7509515,11.9222
49,57.7515305,11.9192662
51,57.7530703,11.9201994
51,57.7529022,11.9236845
50,57.7522224,11.9248387
50,57.7536045,11.9223802
50,57.7519677,11.9206081
50,57.7526102,11.919651
50,57.7518086,11.920484
50,57.751111,11.9223224
50,57.7525604,11.9242614
50,57.7509515,11.9222
50,57.7522224,11.9248387
50,57.7530703,11.9201994
52,57.7511298,11.9240662
52,57.7519677,11.9206081
52,57.7512897,11.9241902
52,57.7509515,11.9222
51,57.7529022,11.9236845
51,57.7538301,11.9217259
51,57.7516916,11.9193896
51,57.7530613,11.9238061
51,57.7536753,11.9216075
51,57.7511298,11.9240662
51,57.7511298,11.9240662
51,57.7519256,11.9187352
51,57.7519677,11.9206081
51,57.7518086,11.920484
53,57.751111,11.9223224
53,57.7509938,11.9205187
53,57.7523555,11.9210947
53,57.7530426,11.921907
53,57.7509757,11.9213435
52,57.7513412,11.9250896
52,57.7509515,11.9222
52,57.7512897,11.9241902
52,57.7509515,11.9222
52,57.7530613,11.9238061
52,57.7519677,11.9206081
52,57.7525146,11.9212186
52,57.7538301,11.9217259
52,57.753741,11.9208268
52,57.7520847,11.9188566
54,57.7525604,11.9242614
54,57.7516916,11.9193896
54,57.7509757,11.9213435
54,57.7524532,11.919531
54,57.7523844,11.924966
53,57.7513841,11.9199854
53,57.7538992,11.9209492
53,57.7512109,11.9232681
53,57.7532302,11.9203253
53,57.7528872,11.9217826
53,57.7536045,11.9223802
53,57.7512109,11.9232681
53,57.7515305,11.9192662
53,57.7530613,11.9238061
53,57.751183,11.9249679
55,57.7519677,11.9206081
55,57.7537585,11.9225002
55,57.7511533,11.9206405
55,57.7530426,11.921907
55,57.7530613,11.9238061
55,57.7513412,11.9250896
54,57.7533652,11.9230302
54,57.7511533,11.9206405
54,57.7519677,11.9206081
54,57.7512109,11.9232681
54,57.7526102,11.919651
54,57.7511298,11.9240662
54,57.7530426,11.921907
54,57.7529022,11.9236845
54,57.7529022,11.9236845
54,57.7538992,11.9209492
56,57.7523844,11.924966
56,57.751183,11.9249679
56,57.7520847,11.9188566
55,57.7519677,11.9206081
55,57.7528872,11.9217826
55,57.7512109,11.9232681
55,57.751183,11.9249679
55,57.751051,11.9231464
55,57.753741,11.9208268
55,57.7520847,11.9188566
55,57.7533652,11.9230302
55,57.7523555,11.9210947
55,57.751111,11.9223224
56,57.753741,11.9208268
56,57.7530703,11.9201994
56,57.7529022,11.9236845
56,57.7516916,11.9193896
56,57.751051,11.9231464
56,57.7530613,11.9238061
56,57.7511352,11.921466
56,57.7519677,11.9206081
56,57.7536753,11.9216075
58,57.7518086,11.920484
58,57.7516916,11.9193896
58,57.7527195,11.9243849
58,57.7513841,11.9199854
58,57.751183,11.9249679
58,57.7530426,11.921907
57,57.7537585,11.9225002
57,57.7525604,11.9242614
57,57.7513841,11.9199854
57,57.7535201,11.9231494
57,57.751111,11.9223224
57,57.7525146,11.9212186
57,57.7513412,11.9250896
57,57.7512109,11.9232681
57,57.7523844,11.924966
59,57.7533652,11.9230302
59,57.751111,11.9223224
59,57.7535201,11.9231494
59,57.753741,11.9208268
59,57.7519256,11.9187352
58,57.7509757,11.9213435
58,57.7525604,11.9242614
58,57.7536045,11.9223802
58,57.7524532,11.919531
58,57.7533652,11.9230302
58,57.7530426,11.921907
58,57.7513412,11.9250896
58,57.7519677,11.9206081
58,57.7525146,11.9212186
60,57.7528872,11.9217826
59,57.7520847,11.9188566
59,57.7513841,11.9199854
59,57.7518086,11.920484
59,57.7518086,11.920484
59,57.7509515,11.9222
59,57.7536753,11.9216075
59,57.7511533,11.9206405
59,57.7509757,11.9213435
59,57.7538992,11.9209492
59,57.7537585,11.9225002
61,57.7513412,11.9250896
61,57.751051,11.9231464
61,57.753741,11.9208268
60,57.7515305,11.9192662
60,57.7515305,11.9192662
60,57.7530703,11.9201994
60,57.7526102,11.919651
60,57.7509938,11.9205187
60,57.7536045,11.9223802
60,57.7536753,11.9216075
60,57.7513412,11.9250896
60,57.7509938,11.9205187
60,57.7513412,11.9250896
61,57.7509515,11.9222
61,57.7513412,11.9250896
61,57.7530426,11.921907
61,57.7530703,11.9201994
61,57.7513412,11.9250896
61,57.7519677,11.9206081
61,57.7538992,11.9209492
61,57.7520847,11.9188566
63,57.7512897,11.9241902
63,57.7538301,11.9217259
63,57.7519677,11.9206081
63,57.7520847,11.9188566
63,57.7526102,11.919651
63,57.7535201,11.9231494
63,57.7538992,11.9209492
63,57.7509938,11.9205187
62,57.7513412,11.9250896
62,57.7535201,11.9231494
62,57.7536753,11.9216075
62,57.753741,11.9208268
62,57.7511533,11.9206405
62,57.7530613,11.9238061
62,57.7522224,11.9248387
62,57.7537585,11.9225002
64,57.7512897,11.9241902
64,57.7509757,11.9213435
64,57.7526102,11.919651
63,57.7511352,11.921466
63,57.7511352,11.921466
63,57.7511533,11.9206405
63,57.7519677,11.9206081
63,57.751111,11.9223224
63,57.7511533,11.9206405
63,57.7509938,11.9205187
63,57.7515305,11.9192662
63,57.7518086,11.920484
63,57.7519256,11.9187352
65,57.7530613,11.9238061
65,57.7536753,11.9216075
65,57.7538301,11.9217259
65,57.7513841,11.9199854
65,57.753741,11.9208268
64,57.7532302,11.9203253
64,57.7513412,11.9250896
64,57.7512897,11.9241902
64,57.7527195,11.9243849
64,57.7537585,11.9225002
64,57.7518086,11.920484
64,57.7518086,11.920484
64,57.753741,11.9208268
64,57.7525604,11.9242614
64,57.7516916,11.9193896
67,57.7529022,11.9236845
67,57.7523555,11.9210947
66,57.7529022,11.9236845
66,57.7525604,11.9242614
66,57.7509757,11.9213435
66,57.7523555,11.9210947
66,57.7525604,11.9242614
66,57.7509515,11.9222
66,57.7529022,11.9236845
66,57.7538301,11.9217259
68,57.7518086,11.920484
67,57.7513841,11.9199854
67,57.7535201,11.9231494
67,57.7538992,11.9209492
67,57.7516916,11.9193896
67,57.7538992,11.9209492
67,57.7511352,11.921466
67,57.7535201,11.9231494
67,57.7536045,11.9223802
67,57.7512237,11.9198647
67,57.7525604,11.9242614
69,57.7536045,11.9223802
69,57.7536753,11.9216075
69,57.7513841,11.9199854
69,57.7513841,11.9199854
69,57.7538301,11.9217259
69,57.751111,11.9223224
69,57.7509938,11.9205187
69,57.7530703,11.9201994
69,57.7524532,11.919531
69,57.7516916,11.9193896
69,57.7509757,11.9213435
69,57.7511352,11.921466
68,57.7538301,11.9217259
68,57.7527195,11.9243849
68,57.7511352,11.921466
68,57.7523844,11.924966
68,57.7512237,11.9198647
68,57.7530613,11.9238061
68,57.7532302,11.9203253
68,57.7511352,11.921466
70,57.7513841,11.9199854
70,57.7523844,11.924966
70,57.7512897,11.9241902
70,57.7519256,11.9187352
70,57.7512237,11.9198647
70,57.7524532,11.919531
70,57.753741,11.9208268
70,57.7538992,11.9209492
70,57.7523555,11.9210947
69,57.7532302,11.9203253
69,57.7530703,11.9201994
69,57.7522224,11.9248387
69,57.7530426,11.921907
69,57.7520847,11.9188566
69,57.7511298,11.9240662
69,57.7519256,11.9187352
69,57.7511533,11.9206405
69,57.7509938,11.9205187
69,57.7533652,11.9230302
71,57.7509757,11.9213435
71,57.7509938,11.9205187
71,57.7523555,11.9210947
71,57.7509757,11.9213435
71,57.7530703,11.9201994
71,57.7519256,11.9187352
71,57.7513841,11.9199854
70,57.7525146,11.9212186
70,57.7523555,11.9210947
70,57.7520847,11.9188566
70,57.753741,11.9208268
70,57.7520847,11.9188566
70,57.753741,11.9208268
70,57.7511298,11.9240662
70,57.7509757,11.9213435
70,57.7537585,11.9225002
70,57.7538301,11.9217259
72,57.7523555,11.9210947
72,57.7516916,11.9193896
72,57.7525604,11.9242614
72,57.7515305,11.9192662
71,57.7532302,11.9203253
71,57.7519256,11.9187352
71,57.7513841,11.9199854
71,57.7528872,11.9217826
71,57.7525146,11.9212186
71,57.7536753,11.9216075
71,57.7511533,11.9206405
71,57.751111,11.9223224
71,57.7532302,11.9203253
71,57.751111,11.9223224
73,57.7511533,11.9206405
73,57.751051,11.9231464
73,57.7519256,11.9187352
73,57.7509515,11.9222
73,57.7535201,11.9231494
73,57.7512237,11.9198647
73,57.7537585,11.9225002
73,57.7512109,11.9232681
73,57.7516916,11.9193896
73,57.7538301,11.9217259
73,57.7526102,11.919651
72,57.7525604,11.9242614
72,57.7511352,11.921466
72,57.7532302,11.9203253
72,57.7536753,11.9216075
72,57.7533652,11.9230302
72,57.7512109,11.9232681
72,57.7537585,11.9225002
72,57.751183,11.9249679
72,57.7523844,11.924966
74,57.7519256,11.9187352
74,57.7511352,11.921466
74,57.7515305,11.9192662
74,57.7509515,11.9222
74,57.7511352,11.921466
74,57.7513841,11.9199854
74,57.7509515,11.9222
74,57.751183,11.9249679
74,57.751051,11.9231464
74,57.7509938,11.9205187
74,57.7538301,11.9217259
74,57.7524532,11.919531
74,57.7526102,11.919651
73,57.751111,11.9223224
73,57.753741,11.9208268
73,57.7515305,11.9192662
73,57.7538992,11.9209492
73,57.7511533,11.9206405
73,57.7538992,11.9209492
75,57.7537585,11.9225002
75,57.7511352,11.921466
75,57.7527195,11.9243849
75,57.7519256,11.9187352
75,57.7537585,11.9225002
75,57.751111,11.9223224
75,57.7509757,11.9213435
75,57.7513412,11.9250896
75,57.7536753,11.9216075
75,57.7526102,11.919651
75,57.7533652,11.9230302
74,57.751183,11.9249679
74,57.7513412,11.9250896
74,57.7513412,11.9250896
74,57.7509515,11.9222
74,57.7520847,11.9188566
74,57.7528872,11.9217826
74,57.7513841,11.9199854
74,57.7525146,11.9212186
74,57.751051,11.9231464
76,57.7530426,11.921907
76,57.7520847,11.9188566
76,57.7530703,11.9201994
76,57.7509938,11.9205187
76,57.7515305,11.9192662
76,57.7535201,11.9231494
75,57.7528872,11.9217826
75,57.7511533,11.9206405
75,57.7522224,11.9248387
75,57.7524532,11.919531
75,57.7537585,11.9225002
75,57.7512897,11.9241902
75,57.7533652,11.9230302
75,57.7515305,11.9192662
75,57.7538992,11.9209492
75,57.7520847,11.9188566
77,57.7537585,11.9225002
77,57.7524532,11.919531
77,57.7530613,11.9238061
77,57.7524532,11.919531
77,57.7529022,11.9236845
77,57.7525604,11.9242614
77,57.7525146,11.9212186
77,57.7523555,11.9210947
77,57.7520847,11.9188566
77,57.7523844,11.924966
77,57.7525604,11.9242614
77,57.7509938,11.9205187
77,57.7529022,11.9236845
76,57.7519256,11.9187352
76,57.7536753,11.9216075
76,57.751111,11.9223224
76,57.7530426,11.921907
76,57.7509515,11.9222
76,57.7537585,11.9225002
76,57.7535201,11.9231494
78,57.7515305,11.9192662
78,57.7519256,11.9187352
78,57.7537585,11.9225002
78,57.7512237,11.9198647
77,57.751111,11.9223224
77,57.7537585,11.9225002
77,57.7522224,11.9248387
77,57.7523555,11.9210947
77,57.7530613,11.9238061
77,57.7509938,11.9205187
77,57.7522224,11.9248387
77,57.7536753,11.9216075
77,57.7538301,11.9217259
79,57.7532302,11.9203253
79,57.7535201,11.9231494
79,57.7511533,11.9206405
79,57.7530613,11.9238061
79,57.7516916,11.9193896
78,57.7530613,11.9238061
78,57.753741,11.9208268
78,57.7535201,11.9231494
78,57.751183,11.9249679
78,57.7535201,11.9231494
78,57.7515305,11.9192662
78,57.7537585,11.9225002
78,57.7535201,11.9231494
78,57.7530613,11.9238061
78,57.7535201,11.9231494
80,57.7516916,11.9193896
80,57.7533652,11.9230302
80,57.7533652,11.9230302
80,57.7526102,11.919651
80,57.7527195,11.9243849
80,57.7511298,11.9240662
80,57.7515305,11.9192662
80,57.7535201,11.9231494
80,57.7509515,11.9222
80,57.7527195,11.9243849
80,57.7511352,11.921466
80,57.7529022,11.9236845
79,57.7536045,11.9223802
79,57.7511352,11.921466
79,57.7516916,11.9193896
79,57.7538992,11.9209492
79,57.7520847,11.9188566
79,57.7519256,11.9187352
79,57.7526102,11.919651
79,57.7511352,11.921466
81,57.7538301,11.9217259
81,57.7512237,11.9198647
81,57.751111,11.9223224
81,57.7512109,11.9232681
81,57.7520847,11.9188566
81,57.7532302,11.9203253
81,57.7519256,11.9187352
80,57.7532302,11.9203253
80,57.7511533,11.9206405
80,57.7515305,11.9192662
80,57.7536045,11.9223802
80,57.7520847,11.9188566
80,57.7509938,11.9205187
80,57.7525604,11.9242614
80,57.7523555,11.9210947
82,57.753741,11.9208268
82,57.7512237,11.9198647
82,57.751051,11.9231464
82,57.7509938,11.9205187
82,57.7509938,11.9205187
82,57.751183,11.9249679
82,57.7532302,11.9203253
82,57.7536045,11.9223802
82,57.7511352,11.921466
81,57.7519256,11.9187352
81,57.7526102,11.919651
81,57.7511352,11.921466
81,57.7533652,11.9230302
81,57.7516916,11.9193896
81,57.7525604,11.9242614
81,57.7511298,11.9240662
81,57.7516916,11.9193896
81,57.7523844,11.924966
81,57.7529022,11.9236845
83,57.7523555,11.9210947
83,57.7538992,11.9209492
83,57.7512237,11.9198647
82,57.7538301,11.9217259
82,57.7511298,11.9240662
82,57.7512897,11.9241902
82,57.7520847,11.9188566
82,57.7511533,11.9206405
82,57.7533652,11.9230302
82,57.7530426,11.921907
82,57.7519256,11.9187352
82,57.7529022,11.9236845
84,57.7520847,11.9188566
84,57.7536753,11.9216075
84,57.7511352,11.921466
84,57.7530426,11.921907
83,57.7523844,11.924966
83,57.7527195,11.9243849
83,57.7512237,11.9198647
83,57.7528872,11.9217826
83,57.7511533,11.9206405
83,57.7537585,11.9225002
83,57.7512897,11.9241902
83,57.7536045,11.9223802
83,57.7530703,11.9201994
83,57.753741,11.9208268
85,57.7523844,11.924966
85,57.7515305,11.9192662
85,57.7520847,11.9188566
85,57.7536045,11.9223802
85,57.7536045,11.9223802
84,57.7536045,11.9223802
84,57.7532302,11.9203253
84,57.751051,11.9231464
84,57.7535201,11.9231494
84,57.7515305,11.9192662
84,57.7511533,11.9206405
84,57.7515305,11.9192662
84,57.753741,11.9208268
84,57.7538301,11.9217259
84,57.751183,11.9249679
87,57.7513841,11.9199854
86,57.7530426,11.921907
86,57.7516916,11.9193896
86,57.7509757,11.9213435
86,57.7513412,11.9250896
86,57.7519677,11.9206081
86,57.7520847,11.9188566
86,57.7511298,11.9240662
86,57.7522224,11.9248387
86,57.7511352,11.921466
90,57.7511533,11.9206405
90,57.7513412,11.9250896
90,57.7518086,11.920484
90,57.7519256,11.9187352
90,57.7518086,11.920484
90,57.7523555,11.9210947
90,57.7525146,11.9212186
89,57.7537585,11.9225002
89,57.7519256,11.9187352
89,57.7515305,11.9192662
89,57.7516916,11.9193896
89,57.7536753,11.9216075
88,57.7509938,11.9205187
88,57.7523844,11.924966
88,57.7520847,11.9188566
88,57.751183,11.9249679
88,57.7512237,11.9198647
32,57.7334991,12.0429475
32,57.7341315,12.0433327
22,57.7342176,12.0434263
17,57.734045,12.0434667
63,57.7336318,12.0432408
63,57.7342324,12.0428061
61,57.7342324,12.0428061
60,57.734273,12.0434351
59,57.7337765,12.0428694
59,57.734273,12.0434351
56,57.7337765,12.0428694
52,57.7342176,12.0434263
52,57.7337957,12.0432179
48,57.7337957,12.0432179
17,57.7291865,11.9309562
16,57.730529,11.922811
16,57.7285059,11.932368
16,57.7293126,11.9309772
